,slug,product_id
250,/air-jordan-1-retro-high-flyknit-royal,0f1136fe-6535-48cd-bec5-6c99321835ec
251,/air-jordan-spizike-black-varsity-red-2017,5124bd56-ac6a-439e-ad96-0c428937f496
252,/air-jordan-1-rebel-xx-concord-w,2887a8fd-3bfc-4be2-820c-599def401754
253,/air-jordan-13-retro-olive,ef7b4752-10a5-4f90-ab23-11a0576eedd6
254,/air-jordan-11-retro-neutral-olive-w,15fcdfba-903f-43f6-b569-9fa08917ad50
255,/air-jordan-1-retro-high-flyknit-bred,d9fc8732-b0bf-46a4-92cb-8d8b82e59903
256,/air-jordan-6-retro-wheat,61145724-70cf-42ab-bdbe-d04f38013906
257,/jordan-1-retro-30th-anniversary-laser,676381c3-cd3d-4791-bbb6-dcbf317575dd
258,/air-jordan-11-retro-low-rose-gold-w,870f1c96-4136-4f93-b883-bbff3db13378
259,/jordan-3-retro-crimson,46aa0795-9098-400a-a0f9-03a74570f682
260,/air-jordan-13-retro-white-hyper-royal-black,a9027edd-fc07-4c76-97dc-6c8b007faeca
261,/air-jordan-11-retro-low-emerald,8e45ee7c-cf98-49c8-b0a6-cc801d3ddff1
262,/jordan-12-retro-grey-university-blue,4f41ff8e-2b38-4119-9f10-1b2f5d3138a3
263,/jordan-6-retro-sport-blue-2014,05641064-beb4-4c4d-aba9-7d58eeaebdf0
264,/jordan-3-retro-sport-blue,30b6f31e-ba9d-41c0-8e43-ec526e65d5da
265,/jordan-5-retro-grape-2013,f790b400-1a77-4a43-8eac-1a8a3e073835
266,/jordan-4-retro-11lab4-black,9aff1f88-eefb-4265-a4fc-a815e0082ae1
267,/jordan-5-retro-black-metallic-2016,d682a939-b5ad-421a-9130-0003da9a3854
268,/air-jordan-xxxiii-university-red,3085d705-a120-4f6b-8ef6-6ac924db165d
269,/air-jordan-8-retro-ovo-black,423b8821-3a80-485e-bb39-c94e23ec3ac9
270,/air-jordan-1-retro-storm-blue,ebb7f1fc-243c-4765-8333-acd0c38833f6
271,/air-jordan-1-retro-high-pine-green-gs,2807f1f7-b15e-4c76-b6d8-e593597c8cc7
272,/air-jordan-9-retro-mop-melo,a063445d-07ea-4a79-a064-e7aab3849b70
273,/jordan-4-retro-green-glow,51120451-8c88-4ddb-87e4-b0bf09c256d1
274,/jordan-11-retro-low-concord,cabb40aa-3609-4122-9dbe-a03bc1d405f4
275,/air-jordan-3-retro-slam-dunk-white-cement,34dd5576-ba2c-4ea9-b211-a7a355a90e03
276,/air-jordan-1-retro-black-toe-2016,cb7c2df4-6475-4a83-875b-7d3b6b849687
277,/jordan-13-retro-flint-2010,339db118-e5c1-4476-a4d3-664e7b9925da
